time	from	to
6242	64	68
6243	74	78
6247	72	76
6248	64	68
6249	72	74
6251	4	6
6252	72	76
6254	72	74
6258	64	68
6258	24	28
6258	0	2
6259	32	34
6265	72	74
6266	0	4
6268	36	38
6268	8	12
6270	32	36
6272	20	22
6274	24	26
6275	80	84
6276	64	66
6277	72	76
6278	64	66
6279	24	28
6279	8	12
6279	20	22
6280	74	78
6281	72	74
6282	64	66
6283	80	82
6285	8	10
6287	8	10
6288	72	76
6288	72	76
6290	74	78
6290	64	66
6291	66	70
6291	4	6
6294	8	12
6295	24	28
6297	24	28
6299	0	4
6299	8	10
6301	64	68
6302	64	68
6302	16	20
6302	64	68
6304	64	68
6304	66	70
6304	72	76
6305	68	70
6306	8	10
6308	24	28
6309	72	76
6310	32	36
6311	104	108
6311	0	4
6313	84	86
6314	72	76
6316	66	70
6316	64	68
6317	8	12
6317	96	100
6317	52	54
6319	72	76
6322	8	12
6322	72	76
6322	24	28
6323	8	10
6325	72	74
6326	24	28
6327	72	76
6329	32	36
6329	104	106
6330	72	74
6334	8	10
6336	8	12
6336	64	66
6337	72	76
6339	8	12
6341	0	2
6341	28	30
6341	24	28
6342	64	66
6342	80	84
6344	64	68
6344	64	68
6345	64	68
6345	32	34
6346	104	108
6346	74	78
6346	72	74
6347	66	70
6348	72	76
6348	8	10
6351	96	98
6351	72	74
6352	8	12
6352	64	68
6353	68	70
6354	24	26
6356	74	78
6356	64	68
6357	24	28
6357	104	106
6357	72	76
6359	8	12
6359	64	66
6359	64	68
6361	24	28
6361	72	74
6362	72	76
6363	32	36
6363	34	38
6363	68	70
6364	8	10
6365	64	68
6367	8	12
6367	20	22
6368	24	28
6368	64	68
6369	72	76
6370	72	76
6373	24	28
6378	8	10
6379	8	12
6380	64	68
6380	84	86
6381	0	2
6381	64	68
6381	80	82
6382	52	54
6382	24	26
6383	0	2
6383	68	70
6387	24	26
6387	20	22
6388	24	28
6389	104	108
6392	24	28
6393	20	22
6397	16	20
6397	64	68
6397	64	68
6399	64	68
6399	8	12
6400	64	68
6402	72	76
6404	72	76
6405	64	68
6406	24	26
6409	8	10
6409	64	68
6411	36	38
6414	64	66
6416	66	70
6417	64	68
6421	72	76
6421	64	66
6424	80	84
6425	20	22
6427	24	28
6428	80	84
6428	34	38
6429	64	68
6430	0	4
6431	72	76
6433	84	86
6434	24	28
6436	64	68
6436	84	86
6439	64	68
6439	72	76
6440	64	68
6440	64	66
6441	66	70
6441	72	76
6443	68	70
6444	0	4
6446	114	118
6446	0	2
6448	66	70
6450	24	28
6451	0	4
6453	20	22
6453	74	78
6455	4	6
6456	20	22
6456	0	4
6456	0	4
6456	72	74
6456	68	70
6458	74	78
6460	74	78
6463	8	12
6464	72	76
6464	8	10
6464	84	86
6466	0	4
6467	12	14
6467	82	86
6467	72	76
6469	4	6
6471	68	70
6473	24	26
6477	24	28
6481	64	68
6481	36	38
6482	16	20
6486	64	68
6488	84	86
6488	24	26
6491	72	74
6493	0	4
6493	64	66
6494	68	70
6496	72	74
6497	82	86
6497	64	68
6497	64	68
6499	96	100
6499	36	38
6502	72	76
6503	16	20
6504	0	4
6504	72	76
6505	24	28
6506	8	12
6508	64	68
6510	32	34
6511	74	78
6511	82	86
6512	74	78
6512	0	2
6516	20	22
6517	34	38
6518	82	86
6519	64	66
6519	66	70
6520	80	82
6523	72	76
6523	64	68
6523	8	12
6524	64	68
6527	64	66
6528	66	70
6530	72	74
6531	34	38
6532	72	76
6532	84	86
6534	72	76
6538	82	86
6538	20	22
6540	72	76
6541	84	86
6541	0	4
6545	36	38
6545	74	78
6546	74	78
6547	66	70
6547	72	76
6548	72	76
6549	8	12
6549	64	66
6550	72	74
6550	84	86
6552	66	70
6552	64	68
6554	24	28
6556	66	70
6558	0	4
6558	8	10
6558	72	74
6559	68	70
6562	0	4
6562	36	38
6564	4	6
6565	0	2
6571	64	68
6574	40	42
6575	66	70
6576	8	12
6580	4	6
6588	72	76
6588	20	22
6589	18	22
6592	64	68
6592	64	66
6593	8	10
6594	84	86
6596	80	84
6596	36	38
6599	2	6
6599	80	84
6600	64	66
6601	20	22
6601	84	86
6603	82	86
6603	82	86
6603	24	28
6604	4	6
6605	82	86
6606	64	68
6609	72	76
6612	0	4
6612	72	76
6613	66	70
6614	74	78
6617	64	68
6617	64	66
6620	66	70
6621	64	68
6621	74	78
6621	0	4
6622	32	34
6622	66	70
6624	66	70
6624	0	4
6625	16	20
6628	84	86
6630	66	70
6632	82	86
6633	72	74
6633	36	38
6636	32	36
6638	72	76
6642	8	12
6642	24	26
6643	4	6
6648	24	26
6649	64	68
6651	64	66
6652	66	70
6652	64	66
6652	68	70
6653	8	12
6657	8	12
6659	24	28
6660	80	84
6660	64	66
6662	82	86
6670	64	68
6673	82	86
6676	66	70
6678	64	68
6680	74	78
6680	20	22
6683	24	28
6684	72	76
6684	0	2
6685	72	76
6686	36	38
6686	64	66
6686	74	78
6687	72	76
6687	82	86
6688	72	76
6688	72	76
6688	64	68
6688	12	14
6689	72	76
6694	50	54
6695	84	86
6699	74	78
6700	66	70
6705	64	68
6706	4	6
6706	0	2
6707	0	2
6710	24	28
6711	4	6
6712	68	70
6713	8	12
6714	80	82
6715	72	76
6718	66	70
6718	66	70
6721	8	10
6723	64	68
6723	84	86
6729	0	2
6738	64	66
6739	64	68
6739	40	44
6747	72	76
6749	72	74
6751	0	2
6757	80	82
6762	72	74
6765	2	6
6768	82	86
6769	8	12
6771	74	78
6773	80	82
6779	82	86
6779	4	6
6787	66	70
6787	72	76
6790	8	12
6793	0	4
6797	72	74
6799	2	6
6800	72	74
6802	0	4
6806	40	42
6806	88	92
6809	64	68
6810	0	4
6812	84	86
6815	0	4
6818	64	66
6819	80	84
6821	72	76
6824	2	6
6825	2	6
6829	8	10
6830	64	68
6831	68	70
6844	72	74
6848	66	70
6849	36	38
6853	66	70
6854	64	68
6857	40	44
6863	50	54
6870	66	70
6871	66	70
6874	66	70
6874	2	6
6877	72	74
6883	26	30
6885	66	70
6887	88	90
6897	82	86
6900	4	6
6902	80	84
6903	2	6
6912	8	10
6913	82	86
6915	82	86
6916	68	70
6922	88	92
6925	64	68
6926	72	76
6928	4	6
6930	66	70
6931	64	68
6940	66	70
6941	74	78
6941	18	22
6943	24	26
6947	4	6
6954	48	50
6962	16	18
6963	64	68
6963	36	38
6967	0	4
6971	2	6
6977	64	68
6980	68	70
6981	82	86
6982	2	6
6989	66	70
6991	4	6
6993	20	22
7007	16	20
7016	84	86
7021	2	6
7024	80	84
7026	2	6
7050	84	86
7055	34	38
7057	26	30
7070	82	86
7087	20	22
7110	98	102
7124	24	26
7125	84	86
7131	0	4
7160	16	18
7161	34	38
7166	64	68
7169	2	6
7175	66	70
7179	64	68
7180	2	6
7186	2	6
7230	84	86
7238	98	102
7249	64	68
7304	38	102
7306	66	70
7307	22	6
7310	38	102
7312	54	118
7313	22	86
7316	54	118
7319	38	102
7321	22	6
7322	54	118
7324	22	86
7325	22	86
7326	54	118
7326	38	102
7330	66	70
7331	38	102
7333	38	102
7336	38	102
7336	38	102
7337	22	30
7338	38	102
7338	22	86
7339	6	70
7341	38	102
7342	6	70
7343	22	86
7344	22	86
7344	54	118
7345	2	6
7346	22	6
7348	38	102
7349	98	102
7350	22	86
7351	38	102
7351	22	86
7352	38	102
7353	54	118
7355	54	118
7356	54	118
7357	38	102
7359	22	30
7361	38	102
7361	54	118
7362	22	86
7362	54	118
7365	22	86
7367	38	102
7367	22	86
7368	38	102
7370	22	30
7371	64	68
7372	22	6
7372	22	6
7375	38	102
7376	22	30
7376	22	30
7376	38	102
7378	22	86
7379	22	86
7380	22	86
7380	38	102
7381	22	86
7383	22	86
7383	38	102
7384	22	86
7387	86	70
7388	22	86
7388	6	14
7390	22	6
7391	38	102
7394	70	78
7394	22	6
7398	22	86
7399	38	102
7400	38	102
7400	38	102
7400	38	102
7400	38	102
7400	38	102
7401	6	70
7401	22	30
7404	22	86
7405	38	102
7407	22	86
7408	38	102
7409	38	102
7414	54	118
7415	54	118
7416	6	70
7416	38	102
7416	98	102
7418	38	102
7420	38	102
7423	6	70
7427	22	86
7428	38	102
7428	38	102
7430	54	118
7431	38	102
7434	6	70
7436	38	102
7436	38	102
7437	22	6
7438	54	118
7440	22	86
7440	38	102
7441	6	70
7441	38	102
7442	22	86
7443	38	102
7444	22	86
7448	22	86
7450	38	102
7451	54	118
7452	6	14
7452	6	70
7455	38	102
7456	38	102
7456	38	102
7458	6	70
7459	38	102
7460	34	98
7461	54	118
7465	38	102
7466	38	102
7466	38	102
7467	38	102
7467	38	102
7469	22	6
7469	6	70
7470	38	102
7470	22	86
7472	54	118
7479	22	30
7483	6	14
7485	6	14
7487	22	86
7488	38	102
7488	6	70
7492	22	86
7500	38	102
7501	38	102
7501	38	102
7510	22	86
7514	6	70
7514	38	102
7515	38	102
7517	6	70
7518	38	102
7522	22	6
7523	22	6
7526	38	102
7527	22	86
7528	38	102
7528	38	102
7529	6	14
7530	6	70
7532	38	102
7542	54	118
7548	54	118
7548	22	86
7549	22	86
7552	54	118
7552	38	102
7553	22	6
7555	38	102
7556	64	68
7556	22	86
7557	22	6
7559	38	102
7559	38	102
7562	6	70
7563	38	102
7564	38	102
7564	66	70
7566	22	86
7567	38	102
7567	22	86
7570	22	86
7574	22	86
7575	38	102
7578	54	118
7578	22	86
7581	22	86
7582	54	118
7582	86	94
7589	38	102
7591	70	78
7597	54	118
7599	38	102
7601	22	86
7603	54	118
7607	38	102
7608	22	86
7611	38	102
7615	38	102
7620	22	86
7620	54	118
7620	38	102
7621	22	86
7625	38	102
7628	6	14
7628	22	30
7629	38	102
7629	38	102
7635	54	118
7635	38	102
7639	38	102
7640	38	102
7642	38	102
7642	38	102
7647	38	102
7647	6	70
7655	6	70
7658	54	118
7659	38	102
7659	38	102
7672	38	102
7674	22	86
7678	22	86
7684	54	118
7688	6	14
7690	64	68
7699	22	6
7701	64	68
7702	22	86
7702	22	86
7705	66	70
7705	22	86
7707	22	30
7708	38	102
7709	38	102
7718	38	102
7719	6	70
7721	38	102
7726	22	30
7727	38	102
7727	22	86
7731	22	30
7732	38	102
7735	22	86
7736	38	102
7737	38	102
7738	38	102
7741	38	102
7743	6	14
7745	22	6
7746	38	102
7754	22	30
7760	38	102
7768	22	86
7769	38	102
7772	54	118
7773	38	102
7776	38	102
7779	54	118
7781	66	70
7788	38	102
7796	38	102
7796	38	102
7798	38	102
7803	38	102
7803	22	30
7804	38	102
7805	38	102
7805	6	14
7807	22	86
7808	38	102
7808	30	14
7809	22	30
7815	66	70
7816	66	70
7817	38	102
7819	22	86
7822	38	102
7824	22	6
7830	38	102
7835	38	102
7845	38	102
7846	22	6
7847	22	86
7848	22	86
7851	22	30
7855	38	102
7861	22	86
7868	38	102
7870	86	94
7877	38	102
7879	38	102
7882	54	118
7890	22	6
7892	6	70
7894	38	102
7897	38	102
7897	54	118
7898	38	102
7900	22	86
7900	38	102
7905	22	6
7908	22	86
7909	38	102
7912	38	102
7917	38	102
7922	22	86
7928	66	70
7931	64	68
7933	54	118
7936	6	14
7938	38	102
7940	6	14
7947	38	102
7950	22	86
7955	38	102
7956	54	118
7961	38	102
7962	22	6
7967	22	30
7970	6	70
7971	6	70
7971	38	102
7972	22	86
7972	64	68
7978	22	30
7980	64	68
7983	6	70
7986	66	70
7987	54	118
7993	54	118
7993	38	102
7994	6	70
7996	38	102
8001	38	102
8007	6	70
8007	6	70
8013	22	6
8015	22	86
8018	38	102
8019	22	6
8023	38	102
8024	54	118
8025	22	86
8030	38	102
8032	38	102
8032	54	118
8037	22	86
8037	6	70
8040	22	30
8043	22	86
8043	38	102
8044	22	86
8046	6	70
8048	38	102
8049	22	6
8050	6	14
8051	22	6
8051	54	118
8054	54	118
8055	54	118
8055	64	68
8059	38	102
8062	38	102
8065	22	86
8065	22	30
8072	22	30
8074	22	86
8079	38	102
8082	22	86
8084	64	68
8093	38	102
8097	54	118
8100	38	102
8101	38	102
8103	38	102
8106	6	70
8106	22	6
8107	54	118
8108	38	102
8113	38	102
8113	6	14
8115	38	102
8116	38	102
8116	6	70
8119	22	86
8119	22	6
8119	54	118
8124	6	14
8124	22	30
8126	38	102
8128	6	70
8132	22	30
8135	38	102
8141	54	118
8142	38	102
8145	38	102
8147	38	102
8148	54	118
8148	30	94
8150	22	86
8154	38	102
8155	38	102
8158	54	118
8159	22	86
8161	6	14
8163	6	14
8168	22	86
8172	38	102
8173	6	70
8174	22	86
8176	22	86
8177	38	102
8179	38	102
8182	6	70
8183	22	86
8185	6	14
8186	22	86
8190	38	102
8193	6	70
8194	38	102
8195	38	102
8198	64	68
8198	6	70
8202	22	86
8205	38	102
8207	38	102
8208	22	30
8208	64	68
8213	22	86
8217	22	6
8218	22	86
8219	38	102
8222	6	70
8223	38	102
8229	38	102
8232	22	86
8242	6	70
8244	22	6
8247	22	30
8249	54	118
8250	38	102
8252	22	6
8256	6	70
8262	64	72
8262	22	6
8265	64	68
8266	6	70
8266	54	118
8266	6	70
8267	22	86
8271	22	6
8273	6	70
8274	54	118
8277	6	70
8279	22	86
8279	6	14
8281	6	70
8282	38	102
8283	22	86
8284	22	6
8286	54	118
8289	38	102
8294	38	102
8295	22	86
8300	38	102
8300	38	102
8302	22	86
8304	38	102
8306	22	6
8311	38	102
8312	22	30
8312	6	70
8314	38	102
8324	22	30
8325	22	86
8326	22	86
8330	38	102
8333	38	102
8333	6	14
8334	22	86
8335	54	118
8337	38	102
8338	38	102
8343	6	14
8343	38	102
8343	22	86
8343	38	102
8346	6	70
8351	38	102
8351	54	118
8352	22	86
8352	54	118
8352	6	70
8356	22	86
8357	38	102
8357	6	70
8360	38	102
8366	64	68
8367	22	86
8368	86	70
8368	38	102
8368	22	86
8370	38	102
8371	6	70
8371	6	70
8372	22	86
8373	38	102
8379	38	102
8380	54	118
8383	6	14
8385	22	86
8385	54	118
8385	6	70
8387	38	102
8389	22	86
8393	38	102
8393	22	86
8395	6	14
8397	38	102
8400	6	70
8404	38	102
8405	54	118
8407	64	68
8410	38	102
8413	38	102
8414	38	102
8419	54	118
8423	54	118
8426	38	102
8428	22	86
8432	6	70
8434	64	68
8436	64	68
8437	22	30
8438	38	102
8438	6	70
8439	38	102
8445	22	86
8451	6	70
8451	6	70
8453	64	68
8457	22	6
8457	38	102
8458	38	102
8460	38	102
8461	38	102
8466	64	68
8470	6	14
8470	22	30
8473	38	102
8475	38	102
8477	38	102
8479	22	86
8481	38	102
8485	38	102
8485	38	102
8486	6	14
8488	64	68
8489	38	102
8494	38	102
8495	22	86
8496	54	118
8496	38	102
8497	54	118
8498	54	118
8502	38	102
8503	22	86
8504	6	70
8504	6	14
8507	38	102
8507	38	102
8511	22	30
8511	54	118
8512	22	30
8514	38	102
8515	54	118
8518	38	102
8520	22	6
8523	22	86
8529	38	102
8531	38	102
8533	38	102
8534	64	68
8535	6	14
8538	6	70
8539	6	14
8539	6	70
8544	38	102
8545	6	14
8545	46	110
8546	38	102
8548	38	102
8551	6	70
8551	22	86
8551	54	118
8552	6	70
8554	6	70
8555	38	102
8556	38	102
8557	38	102
8559	38	102
8560	38	102
8560	6	70
8560	22	30
8565	30	94
8570	64	68
8570	38	102
8570	38	102
8574	38	102
8578	38	102
8578	46	110
8580	6	70
8580	38	102
8580	38	102
8582	54	118
8584	22	86
8585	38	102
8588	38	102
8590	6	70
8590	6	70
8591	22	86
8592	6	70
8593	22	86
8594	38	102
8595	38	102
8598	38	102
8599	22	86
8601	46	110
8602	22	86
8604	38	102
8605	54	118
8606	46	110
8608	22	30
8609	6	70
8611	38	102
8612	38	102
8612	38	102
8615	22	30
8615	38	102
8618	38	102
8620	38	102
8620	38	102
8622	38	102
8625	22	30
8625	38	102
8626	38	102
8626	6	70
8627	22	6
8627	22	86
8629	22	6
8630	6	70
8634	38	102
8634	38	102
8635	54	118
8636	6	70
8637	38	102
8637	22	86
8641	22	6
8642	38	102
8643	22	6
8644	38	102
8645	38	102
8648	64	68
8653	22	6
8654	22	6
8655	64	68
8655	6	70
8656	6	70
8656	6	70
8660	6	70
8661	6	70
8661	46	110
8665	6	70
8665	38	102
8668	46	110
8668	6	70
8675	38	102
8677	6	70
8677	38	102
8678	6	70
8679	6	14
8680	6	14
8680	6	70
8681	6	70
8682	6	14
8684	22	6
8684	22	86
8684	38	102
8685	6	14
8685	38	102
8685	6	14
8685	38	102
8685	22	86
8688	38	102
8688	38	102
8688	38	102
8690	38	102
8692	38	102
8692	6	70
8694	38	102
8699	38	102
8699	38	102
8700	6	70
8703	38	102
8710	38	102
8711	6	70
8711	54	118
8714	38	102
8717	6	14
8719	38	102
8719	64	68
8719	6	70
8719	6	70
8720	38	102
8720	38	102
8722	6	14
8722	6	70
8724	38	102
8727	46	110
8731	6	70
8732	38	102
8732	22	86
8732	64	72
8734	38	102
8734	38	102
8736	38	102
8739	38	102
8740	46	110
8741	22	86
8741	22	86
8747	38	102
8747	22	86
8747	46	110
8748	22	86
8749	38	102
8750	38	102
8750	38	102
8750	38	102
8750	46	110
8753	22	30
8753	38	102
8753	38	102
8754	38	102
8756	38	102
8759	38	102
8761	38	102
8766	38	102
8773	6	70
8773	22	30
8777	38	102
8778	38	102
8779	22	86
8780	22	86
8781	64	68
8782	22	86
8782	46	110
8785	22	86
8786	6	70
8787	38	102
8788	22	86
8788	38	102
8789	22	6
8790	38	102
8790	6	70
8791	54	118
8792	22	86
8793	46	110
8797	6	70
8798	6	70
8804	38	102
8804	6	70
8806	38	102
8806	22	30
8810	22	30
8810	38	102
8811	38	102
8812	38	102
8813	38	102
8814	22	30
8817	22	6
8819	96	100
8823	38	102
8825	38	102
8825	46	110
8828	38	102
8832	38	102
8832	38	102
8833	6	70
8835	38	102
8838	22	86
8839	6	70
8840	38	102
8842	38	102
8844	38	102
8845	6	70
8846	54	118
8848	22	86
8848	38	102
8851	22	86
8854	38	102
8855	6	70
8855	54	118
8856	38	102
8857	22	30
8857	22	30
8862	54	118
8862	22	30
8864	38	102
8868	22	6
8871	38	102
8873	6	70
8875	96	100
8876	22	86
8877	22	6
8880	6	14
8881	38	102
8881	22	6
8883	22	86
8884	38	102
8887	6	70
8892	46	110
8895	22	86
8897	38	102
8899	22	30
8901	38	102
8902	6	70
8903	6	70
8903	30	14
8904	22	6
8905	6	70
8908	6	70
8909	6	70
8911	22	30
8912	6	70
8912	6	70
8914	22	86
8915	38	102
8919	38	102
8922	64	68
8922	6	70
8935	6	14
8936	6	70
8936	38	102
8938	38	102
8938	6	70
8940	38	102
8941	6	14
8942	38	102
8944	38	102
8945	64	68
8948	38	102
8948	38	102
8951	38	102
8953	38	102
8954	38	102
8955	6	14
8956	54	118
8957	38	102
8958	22	6
8958	6	70
8959	38	102
8959	38	102
8959	70	78
8962	6	70
8962	38	102
8963	22	30
8967	38	102
8973	6	70
8982	38	102
8986	38	102
8991	6	70
8991	46	110
8992	38	102
8998	6	70
8999	38	102
9001	46	110
9003	38	102
9004	38	102
9004	6	70
9007	38	102
9009	38	102
9012	22	86
9016	64	68
9016	46	110
9016	38	102
9017	22	86
9018	38	102
9024	6	70
9024	22	86
9025	46	110
9027	22	86
9028	46	110
9031	22	86
9032	64	68
9034	38	102
9034	38	102
9034	38	102
9034	22	86
9036	38	102
9038	46	110
9038	46	110
9038	46	110
9040	38	102
9042	54	118
9046	38	102
9046	22	86
9047	38	102
9047	6	70
9047	38	102
9050	38	102
9050	38	102
9051	38	102
9051	70	78
9052	38	102
9057	38	102
9059	22	6
9061	22	86
9063	14	78
9064	22	6
9064	38	102
9065	22	86
9069	38	102
9069	38	102
9070	54	118
9072	22	6
9072	6	70
9073	38	102
9074	22	86
9077	38	102
9082	6	70
9083	46	110
9084	64	68
9086	6	70
9087	6	70
9087	6	70
9088	22	86
9089	22	30
9089	6	70
9090	6	70
9090	38	102
9091	38	102
9093	6	14
9096	38	102
9097	38	102
9098	22	30
9101	22	86
9101	46	110
9105	38	102
9105	22	30
9105	22	6
9109	6	14
9111	22	86
9113	46	110
9118	46	110
9120	38	102
9121	38	102
9121	46	110
9121	38	102
9126	38	102
9127	110	46
9127	38	102
9129	46	110
9130	110	46
9131	22	6
9133	110	46
9133	110	46
9133	102	38
9133	110	46
9134	110	46
9134	110	46
9134	110	46
9134	46	110
9135	110	46
9136	6	22
9136	110	46
9136	70	6
9137	110	46
9137	6	22
9137	6	38
9137	70	6
9138	102	38
9138	110	46
9139	110	46
9139	110	46
9139	38	102
9140	110	46
9140	110	46
9141	110	46
9141	110	46
9141	110	46
9141	110	46
9141	110	46
9141	110	46
9141	6	22
9141	110	46
9142	102	38
9143	102	38
9143	6	38
9143	110	46
9143	110	46
9143	110	46
9143	110	46
9143	6	38
9143	102	38
9144	110	46
9144	118	54
9144	6	38
9144	110	46
9144	110	46
9145	6	38
9145	6	38
9145	110	46
9145	110	46
9145	102	38
9145	22	54
9146	6	38
9146	110	46
9146	70	6
9147	110	46
9147	110	46
9147	22	54
9147	110	46
9147	110	46
9147	110	46
9148	110	46
9148	6	38
9148	110	46
9148	110	46
9149	22	54
9149	102	38
9149	110	46
9150	6	38
9151	110	46
9151	110	46
9151	6	38
9151	110	46
9151	110	46
9152	110	46
9152	110	46
9153	110	46
9153	110	46
9153	70	6
9153	110	46
9154	110	46
9154	102	38
9154	110	46
9154	110	46
9154	110	46
9155	110	46
9155	110	46
9155	110	46
9155	110	46
9155	110	46
9155	102	38
9156	22	54
9156	6	38
9156	102	38
9156	110	46
9157	6	38
9157	6	38
9157	86	22
9157	110	46
9157	110	46
9158	6	38
9158	110	46
9158	22	54
9158	102	38
9158	102	38
9159	110	46
9159	110	46
9159	86	22
9160	6	22
9160	102	38
9161	6	22
9161	70	6
9161	110	46
9161	110	46
9161	110	46
9162	102	38
9162	110	46
9162	110	46
9162	102	38
9162	110	46
9162	110	46
9162	110	46
9163	110	46
9164	110	46
9164	102	38
9164	110	46
9164	110	46
9165	102	38
9165	110	46
9166	70	102
9166	110	46
9166	110	46
9166	110	46
9167	6	38
9167	110	46
9167	110	46
9168	110	46
9168	110	46
9168	102	38
9168	102	38
9169	110	46
9169	110	46
9170	110	46
9170	110	46
9170	110	46
9171	110	46
9171	110	46
9171	110	46
9172	110	46
9173	110	46
9173	22	54
9173	102	38
9173	110	46
9173	110	46
9174	22	54
9174	110	46
9174	110	46
9174	102	38
9175	70	6
9175	6	38
9175	6	38
9175	110	46
9175	110	46
9176	110	46
9176	110	46
9176	6	22
9177	110	46
9177	110	46
9178	110	46
9178	110	46
9178	110	46
9179	6	22
9179	110	46
9179	6	22
9179	6	38
9180	110	46
9180	22	54
9180	110	46
9180	110	46
9181	110	46
9181	110	46
9181	110	46
9181	110	46
9181	102	38
9182	110	46
9182	110	46
9182	110	46
9182	110	46
9182	22	54
9183	110	46
9183	110	46
9183	110	46
9183	110	46
9184	110	46
9184	110	46
9184	110	46
9184	86	118
9184	110	46
9184	102	38
9184	110	46
9185	110	46
9185	110	46
9185	110	46
9185	110	46
9186	110	46
9186	110	46
9186	110	46
9186	70	86
9187	102	38
9187	102	38
9187	110	46
9187	110	46
9188	110	46
9188	110	46
9188	6	22
9188	102	38
9188	110	46
9189	110	46
9189	110	46
9189	110	46
9189	78	14
9189	110	46
9189	110	46
9190	110	46
9190	110	46
9191	110	46
9191	110	46
9192	110	46
9192	110	46
9192	110	46
9193	110	46
9193	110	46
9193	110	46
9194	6	22
9195	6	22
9195	110	46
9196	110	46
9196	86	22
9196	102	38
9197	110	46
9197	110	46
9197	110	46
9199	102	38
9199	110	46
9199	110	46
9200	6	22
9200	110	46
9200	110	46
9200	102	38
9200	6	22
9200	6	38
9201	110	46
9201	22	54
9201	110	46
9201	6	38
9201	110	46
9202	110	46
9202	110	46
9202	22	54
9202	102	38
9203	110	46
9203	110	46
9203	6	38
9203	70	102
9203	6	22
9203	6	22
9204	102	38
9204	70	6
9204	70	102
9204	64	68
9204	110	46
9204	110	46
9204	102	38
9204	22	54
9205	110	46
9205	110	46
9205	6	38
9205	6	22
9206	102	38
9206	110	46
9206	102	38
9207	110	46
9207	110	46
9207	102	38
9207	22	54
9207	70	6
9207	110	46
9208	110	46
9208	110	46
9208	110	46
9208	110	46
9209	6	38
9209	6	38
9209	102	38
9209	110	46
9209	110	46
9209	110	46
9210	110	46
9210	110	46
9210	110	46
9210	110	46
9210	6	38
9210	102	38
9211	102	38
9211	110	46
9211	22	54
9211	70	6
9211	6	22
9211	110	46
9211	118	54
9212	102	38
9212	110	46
9213	110	46
9213	110	46
9213	110	46
9213	118	54
9213	110	46
9214	110	46
9214	110	46
9215	110	46
9215	110	46
9215	110	46
9216	110	46
9217	22	54
9217	6	22
9217	110	46
9217	102	38
9217	110	46
9218	110	46
9218	70	6
9219	110	46
9219	110	46
9219	110	46
9219	6	22
9219	110	46
9219	110	46
9219	110	46
9220	110	46
9221	110	46
9221	110	46
9221	110	46
9221	118	54
9221	86	22
9222	110	46
9223	64	0
9223	110	46
9223	70	86
9223	110	46
9223	110	46
9224	86	22
9224	110	46
9224	110	46
9225	110	46
9225	6	38
9225	70	102
9226	22	54
9226	110	46
9226	102	38
9227	102	38
9227	70	6
9227	6	38
9227	110	46
9227	110	46
9227	110	46
9228	110	46
9228	22	54
9228	6	38
9228	110	46
9229	6	22
9229	22	54
9229	110	46
9229	110	46
9229	70	86
9230	70	6
9230	110	46
9230	102	38
9230	110	46
9231	110	46
9231	110	46
9231	64	0
9231	6	22
9231	110	46
9232	70	102
9232	86	22
9232	110	46
9232	110	46
9232	110	46
9233	110	46
9233	64	0
9233	110	46
9234	110	46
9234	110	46
9234	70	6
9234	110	46
9234	110	46
9234	6	38
9234	102	38
9234	110	46
9235	110	46
9235	110	46
9235	110	46
9236	110	46
9236	110	46
9236	110	46
9236	6	22
9236	22	54
9237	22	54
9237	110	46
9237	102	38
9238	110	46
9238	118	54
9238	110	46
9238	110	46
9238	110	46
9238	110	46
9238	110	46
9238	102	38
9239	6	22
9240	6	22
9240	110	46
9240	110	46
9240	110	46
9241	110	46
9241	110	46
9241	110	46
9241	22	54
9241	110	46
9241	110	46
9241	110	46
9242	110	46
9242	102	38
9242	110	46
9243	22	54
9243	102	38
9243	110	46
9243	110	46
9243	110	46
9244	110	46
9244	110	46
9244	6	22
9244	110	46
9244	110	46
9244	110	46
9244	6	22
9244	110	46
9244	110	46
9245	110	46
9245	110	46
9245	110	46
9245	102	38
9246	110	46
9246	6	38
9246	6	22
9246	110	46
9247	110	46
9247	110	46
9247	110	46
9247	110	46
9248	110	46
9248	110	46
9248	110	46
9248	22	54
9249	102	38
9249	102	38
9249	22	54
9249	118	54
9250	6	22
9250	6	38
9250	110	46
9250	110	46
9250	102	38
9251	118	54
9252	6	38
9252	110	46
9253	110	46
9253	110	46
9254	110	46
9254	22	54
9254	110	46
9254	6	22
9255	110	46
9255	110	46
9255	110	46
9256	6	38
9256	110	46
9257	110	46
9258	70	6
9258	110	46
9258	102	38
9260	110	46
9260	6	22
9260	118	54
9260	110	46
9260	6	22
9260	110	46
9261	102	38
9261	110	46
9261	110	46
9262	110	46
9262	102	38
9262	110	46
9263	110	46
9263	110	46
9263	110	46
9263	6	22
9263	110	46
9264	110	46
9264	102	38
9264	110	46
9264	22	54
9264	110	46
9264	70	86
9265	110	46
9265	102	38
9265	110	46
9265	110	46
9265	22	54
9266	110	46
9266	102	38
9266	110	46
9267	70	6
9267	64	0
9267	110	46
9268	6	22
9268	102	38
9268	110	46
9268	110	46
9268	110	46
9269	6	22
9269	102	38
9269	110	46
9270	110	46
9270	6	22
9270	110	46
9270	22	54
9270	102	38
9270	102	38
9271	110	46
9271	110	46
9271	110	46
9271	110	46
9272	102	38
9272	118	54
9272	110	46
9272	110	46
9273	110	46
9273	6	38
9273	110	46
