time	from	to
6333	72	76
6333	64	68
6338	72	76
6343	64	68
6344	64	72
6345	64	68
6345	64	68
6345	64	68
6346	72	76
6346	64	68
6347	72	76
6348	72	76
6348	72	76
6349	72	76
6349	72	76
6349	72	76
6350	72	76
6351	64	72
6353	72	76
6354	72	76
6354	64	68
6355	64	68
6355	72	76
6355	72	76
6356	72	76
6357	72	76
6360	72	76
6363	72	76
6364	64	68
6365	72	76
6365	72	76
6366	72	76
6366	72	76
6367	72	76
6367	64	68
6367	64	72
6368	64	68
6370	64	68
6371	72	76
6371	72	76
6372	64	68
6372	72	76
6372	64	68
6374	64	68
6377	64	68
6379	64	68
6380	72	76
6381	64	68
6382	72	76
6382	64	68
6382	64	68
6383	64	68
6383	72	76
6387	64	68
6391	72	76
6391	64	68
6393	64	68
6393	64	68
6394	72	76
6394	72	76
6395	64	68
6395	72	76
6397	64	68
6397	64	68
6399	72	76
6401	64	68
6401	72	76
6402	72	76
6402	64	68
6402	72	76
6403	72	76
6403	64	68
6404	72	76
6404	64	68
6404	72	76
6405	72	76
6405	72	76
6408	72	76
6408	64	68
6410	64	68
6410	64	68
6411	64	68
6412	64	68
6412	64	68
6414	72	76
6414	72	76
6416	64	68
6416	72	76
6417	72	76
6418	64	68
6419	72	76
6420	72	76
6420	72	76
6420	64	68
6422	64	68
6423	72	76
6425	64	68
6426	64	68
6426	72	76
6427	72	76
6427	72	76
6428	72	76
6428	72	76
6430	72	76
6431	72	76
6432	72	76
6434	72	76
6434	64	68
6434	64	68
6435	64	72
6436	64	68
6438	72	76
6440	64	68
6441	64	68
6442	72	76
6443	64	68
6443	64	68
6443	64	68
6444	72	76
6445	72	76
6446	64	68
6447	64	68
6448	72	76
6448	64	72
6449	64	68
6451	72	76
6451	72	76
6453	72	76
6454	72	76
6454	64	68
6455	64	68
6455	72	76
6456	72	76
6456	64	68
6456	64	72
6458	64	68
6458	72	76
6458	64	72
6459	72	76
6460	72	76
6461	72	76
6462	72	76
6464	72	76
6466	64	68
6467	72	76
6467	72	76
6470	64	68
6471	64	68
6471	72	76
6471	72	76
6471	64	68
6474	72	76
6476	64	68
6477	64	68
6478	72	76
6479	64	68
6480	72	76
6480	64	68
6480	72	76
6482	72	76
6482	72	76
6484	64	68
6484	64	68
6485	64	68
6486	64	68
6486	64	68
6486	72	76
6487	64	68
6487	72	76
6492	72	76
6492	72	76
6492	72	76
6493	72	76
6493	72	76
6494	72	76
6494	64	68
6496	72	76
6496	64	68
6498	72	76
6498	64	68
6498	64	72
6499	72	76
6500	72	76
6500	72	76
6501	64	68
6502	72	76
6502	72	76
6503	64	68
6505	72	76
6509	72	76
6510	64	68
6512	72	76
6513	72	76
6515	72	76
6516	64	68
6523	64	68
6524	72	76
6524	72	76
6524	72	76
6524	64	68
6525	64	68
6525	64	68
6525	64	68
6526	64	68
6528	64	68
6529	64	68
6529	72	76
6530	64	68
6533	72	76
6535	72	76
6535	72	76
6536	64	68
6536	72	76
6537	64	68
6538	72	76
6539	64	68
6540	64	68
6543	72	76
6543	72	76
6543	72	76
6543	72	76
6544	64	68
6545	64	68
6545	64	68
6547	72	76
6548	64	68
6550	72	76
6550	72	76
6551	64	72
6552	64	68
6552	72	76
6552	64	72
6554	72	76
6555	64	68
6556	72	76
6558	64	68
6558	72	76
6559	64	68
6561	64	68
6562	72	76
6563	64	68
6565	64	68
6565	72	76
6566	64	68
6568	64	68
6568	72	76
6574	72	76
6576	64	72
6578	72	76
6579	72	76
6580	72	76
6580	72	76
6580	64	68
6581	72	76
6582	72	76
6582	72	76
6584	72	76
6585	72	76
6586	72	76
6586	72	76
6587	64	68
6588	64	68
6590	64	68
6591	64	68
6594	72	76
6594	72	76
6595	72	76
6596	64	68
6597	64	68
6598	64	68
6600	72	76
6600	64	68
6600	72	76
6601	64	68
6601	72	76
6602	64	68
6603	72	76
6604	72	76
6604	64	72
6605	72	76
6605	64	72
6606	64	68
6607	64	68
6608	64	68
6608	72	76
6610	64	68
6611	72	76
6611	64	68
6612	72	76
6613	72	76
6614	72	76
6614	72	76
6615	64	68
6615	72	76
6615	72	76
6615	64	68
6616	72	76
6617	64	68
6621	64	68
6623	64	68
6623	64	72
6624	64	68
6624	64	68
6624	64	68
6624	64	68
6625	72	76
6625	64	68
6625	72	76
6627	72	76
6627	72	76
6627	72	76
6628	72	76
6630	72	76
6631	64	68
6631	72	76
6634	72	76
6637	72	76
6638	72	76
6638	64	68
6640	64	68
6641	72	76
6641	72	76
6643	72	76
6643	64	68
6644	64	68
6644	72	76
6645	72	76
6649	72	76
6651	64	68
6652	64	68
6652	72	76
6653	64	68
6654	72	76
6654	72	76
6655	64	68
6655	72	76
6656	72	76
6660	72	76
6660	72	76
6660	64	68
6661	64	68
6661	64	68
6662	72	76
6663	72	76
6665	72	76
6665	72	76
6665	64	68
6666	72	76
6667	64	68
6668	72	76
6668	72	76
6670	72	76
6671	72	76
6671	72	76
6675	72	76
6676	64	68
6677	64	68
6677	64	68
6678	72	76
6678	64	68
6680	64	68
6680	72	76
6681	72	76
6682	64	68
6683	64	68
6683	72	76
6684	72	76
6686	72	76
6690	64	68
6690	64	68
6691	72	76
6693	64	68
6694	72	76
6698	64	68
6699	72	76
6700	64	68
6700	72	76
6701	72	76
6702	72	76
6702	72	76
6703	64	68
6704	64	68
6706	64	68
6706	72	76
6707	72	76
6707	72	76
6709	72	76
6711	72	76
6712	64	68
6713	64	68
6713	64	68
6717	72	76
6718	72	76
6721	64	68
6724	72	76
6725	64	68
6725	72	76
6726	72	76
6728	72	76
6728	72	76
6728	72	76
6729	64	68
6729	72	76
6730	72	76
6730	64	68
6731	72	76
6731	64	68
6732	72	76
6733	72	76
6734	72	76
6734	72	76
6735	64	72
6735	72	76
6735	72	76
6735	72	76
6736	64	68
6738	72	76
6738	64	68
6739	64	68
6742	64	68
6743	64	68
6744	72	76
6744	72	76
6744	64	68
6745	64	68
6745	64	72
6746	72	76
6748	64	68
6749	72	76
6750	64	68
6753	72	76
6757	64	72
6759	64	68
6759	72	76
6762	64	68
6762	72	76
6763	64	68
6765	64	68
6771	72	76
6771	72	76
6776	72	76
6776	64	68
6776	72	76
6776	72	76
6777	64	68
6778	64	68
6779	72	76
6780	72	76
6780	64	68
6781	72	76
6781	64	68
6781	72	76
6783	72	76
6783	72	76
6785	64	68
6786	72	76
6786	72	76
6789	64	68
6791	64	68
6794	64	68
6795	72	76
6796	64	68
6798	64	68
6798	72	76
6799	72	76
6800	72	76
6800	72	76
6802	64	68
6803	72	76
6804	72	76
6804	72	76
6804	72	76
6804	64	68
6806	72	76
6806	72	76
6807	64	68
6807	72	76
6808	72	76
6809	64	68
6809	72	76
6810	72	76
6813	64	68
6815	64	68
6816	72	76
6817	72	76
6819	64	68
6821	64	68
6824	72	76
6824	72	76
6824	72	76
6824	64	68
6825	72	76
6826	64	68
6827	72	76
6828	64	68
6829	64	68
6829	64	68
6829	64	68
6830	72	76
6831	64	68
6831	72	76
6831	64	68
6834	64	68
6834	72	76
6835	72	76
6835	72	76
6836	64	68
6837	64	68
6837	72	76
6838	64	68
6838	64	68
6839	64	68
6840	72	76
6840	72	76
6840	68	76
6841	72	76
6842	72	76
6843	72	76
6843	64	68
6843	72	76
6845	72	76
6847	72	76
6847	72	76
6848	64	68
6848	64	68
6848	64	68
6849	64	68
6849	72	76
6849	64	68
6849	64	68
6850	64	68
6851	64	68
6851	72	76
6852	72	76
6853	64	68
6854	64	72
6855	72	76
6855	64	68
6856	72	76
6857	72	76
6857	72	76
6858	72	76
6858	72	76
6859	72	76
6860	64	68
6861	64	68
6861	64	68
6862	72	76
6862	64	68
6863	72	76
6865	64	68
6865	64	68
6868	64	68
6869	72	76
6869	72	76
6870	72	76
6872	72	76
6873	72	76
6874	72	76
6874	72	76
6875	72	76
6875	64	68
6878	72	76
6879	72	76
6879	64	68
6880	72	76
6881	72	76
6883	72	76
6885	64	68
6885	72	76
6889	72	76
6889	72	76
6889	72	76
6890	64	68
6893	72	76
6894	72	76
6898	72	76
6899	72	76
6899	72	76
6900	64	68
6901	64	68
6902	72	76
6904	72	76
6907	64	68
6907	64	68
6909	72	76
6912	72	76
6912	72	76
6912	72	76
6912	72	76
6912	64	68
6913	64	68
6913	72	76
6913	72	76
6914	72	76
6915	72	76
6915	72	76
6916	72	76
6917	72	76
6918	64	68
6918	72	76
6919	64	68
6921	72	76
6924	64	68
6924	72	76
6925	64	68
6926	64	68
6927	72	76
6929	68	76
6930	64	68
6931	72	76
6932	72	76
6932	72	76
6932	64	68
6933	64	68
6934	72	76
6935	72	76
6935	72	76
6936	72	76
6941	64	68
6941	72	76
6942	72	76
6943	72	76
6944	64	68
6946	72	76
6946	64	68
6947	72	76
6948	72	76
6949	64	68
6949	72	76
6949	64	68
6950	64	72
6950	72	76
6951	72	76
6952	72	76
6955	64	68
6956	72	76
6960	64	68
6961	72	76
6961	72	76
6963	72	76
6963	64	68
6963	72	76
6963	72	76
6963	64	68
6963	64	68
6964	72	76
6964	72	76
6967	72	76
6970	72	76
6970	72	76
6970	72	76
6971	72	76
6972	72	76
6972	64	68
6972	72	76
6975	64	68
6976	64	68
6976	72	76
6977	64	72
6977	72	76
6978	72	76
6978	64	68
6979	64	68
6979	64	68
6981	72	76
6981	72	76
6982	64	68
6983	64	68
6984	72	76
6985	72	76
6985	64	68
6987	64	68
6987	64	68
6988	64	68
6988	72	76
6989	72	76
6989	72	76
6991	72	76
6992	64	68
6993	64	68
6995	72	76
6996	64	68
6997	72	76
6997	64	68
6998	72	76
7000	72	76
7000	64	68
7000	64	68
7001	64	72
7001	72	76
7002	64	68
7002	64	68
7004	72	76
7005	64	68
7006	72	76
7006	64	68
7006	64	68
7007	72	76
7007	64	68
7008	64	68
7009	72	76
7011	64	68
7011	64	68
7011	64	68
7012	72	76
7012	64	68
7012	64	68
7012	72	76
7013	72	76
7013	72	76
7013	64	68
7016	72	76
7016	72	76
7017	68	76
7019	64	68
7020	64	68
7020	72	76
7021	72	76
7021	64	68
7022	64	68
7023	64	72
7024	64	68
7024	64	68
7025	64	68
7028	64	68
7028	72	76
7029	64	68
7030	72	76
7030	72	76
7031	72	76
7034	72	76
7034	72	76
7035	64	68
7035	72	76
7035	72	76
7036	72	76
7036	72	76
7037	64	68
7038	72	76
7040	72	76
7041	64	68
7041	64	68
7042	72	76
7043	72	76
7043	64	68
7044	72	76
7044	64	68
7045	72	76
7045	64	68
7047	64	68
7049	64	68
7051	64	72
7051	72	76
7052	64	68
7053	72	76
7054	72	76
7055	72	76
7056	72	76
7057	64	68
7058	64	68
7058	64	68
7059	72	76
7060	72	76
7061	64	68
7061	64	68
7064	72	76
7065	72	76
7066	72	76
7067	64	68
7068	72	76
7070	72	76
7070	72	76
7073	64	68
7077	64	68
7078	64	68
7079	72	76
7079	64	68
7079	72	76
7081	72	76
7081	64	68
7082	64	72
7083	64	68
7085	72	76
7085	64	68
7087	64	68
7088	72	76
7088	72	76
7088	72	76
7089	72	76
7090	72	76
7090	72	76
7091	72	76
7092	64	68
7092	64	68
7093	72	76
7096	72	76
7097	72	76
7097	72	76
7097	64	68
7100	64	68
7101	72	76
7101	72	76
7102	64	68
7102	64	68
7104	72	76
7106	64	68
7107	64	68
7108	64	68
7109	72	76
7110	64	68
7111	64	68
7112	72	76
7113	64	68
7113	72	76
7114	64	68
7114	72	76
7115	72	76
7115	72	76
7116	72	76
7116	72	76
7117	72	76
7121	72	76
7122	72	76
7122	72	76
7122	72	76
7123	72	76
7124	72	76
7126	72	76
7128	72	76
7130	64	68
7132	72	76
7132	64	68
7133	72	76
7133	64	68
7135	64	68
7136	72	76
7136	72	76
7139	64	68
7139	72	76
7140	72	76
7140	64	72
7141	72	76
7141	64	72
7142	64	68
7142	72	76
7143	64	68
7144	72	76
7144	72	76
7144	72	76
7145	64	68
7146	72	76
7146	72	76
7148	72	76
7150	72	76
7151	72	76
7151	72	76
7152	64	72
7153	64	68
7153	64	68
7154	72	76
7154	64	68
7155	72	76
7155	64	68
7156	72	76
7156	72	76
7157	72	76
7157	64	68
7157	64	72
7157	64	72
7159	68	76
7161	64	68
7161	72	76
7161	64	68
7161	72	76
7164	72	76
7167	72	76
7170	72	76
7170	72	76
7171	72	76
7175	64	68
7175	72	76
7176	64	68
7176	72	76
7178	72	76
7179	64	68
7180	64	68
7181	64	68
7181	64	68
7182	64	68
7184	72	76
7184	72	76
7186	64	68
7186	72	76
7187	72	76
7188	64	68
7189	64	68
7191	72	76
7191	72	76
7191	72	76
7192	72	76
7193	64	68
7194	72	76
7195	64	68
7196	72	76
7196	72	76
7196	64	68
7198	64	68
7199	64	72
7199	72	76
7200	72	76
7201	72	76
7202	72	76
7203	72	76
7203	72	76
7205	72	76
7205	64	68
7208	64	68
7208	72	76
7209	64	68
7211	72	76
7214	64	68
7216	72	76
7217	72	76
7217	64	68
7218	72	76
7218	64	68
7221	72	76
7221	72	76
7224	64	68
7227	72	76
7227	64	68
7230	64	68
7231	64	68
7233	72	76
7236	64	68
7237	72	76
7237	64	68
7238	72	76
7240	72	76
7241	64	68
7242	72	76
7244	64	68
7244	72	76
7245	72	76
7247	64	68
7248	64	68
7248	64	68
7250	64	68
7251	72	76
7252	64	68
7252	72	76
7253	72	76
7255	72	76
7256	64	68
7256	72	76
7258	64	68
7258	64	68
7259	72	76
7259	72	76
7259	72	76
7261	72	76
7261	72	76
7263	72	76
7264	64	68
7265	64	68
7265	64	68
7265	64	68
7267	64	72
7268	72	76
7269	72	76
7270	72	76
7271	64	68
7273	72	76
7276	72	76
7276	64	72
7278	72	76
7279	72	76
7281	64	68
7282	64	68
7282	72	76
7283	72	76
7283	64	68
7283	64	68
7284	64	68
7284	64	68
7287	72	76
7287	72	76
7288	64	68
7289	64	68
7289	64	68
7289	72	76
7290	64	72
7291	64	72
7291	72	76
7292	64	68
7292	72	76
7293	64	68
7294	72	76
7295	64	68
7297	72	76
7299	68	76
7300	64	68
7300	64	68
7306	72	76
7306	64	68
7308	72	76
7308	64	68
7311	64	68
7311	72	76
7312	72	76
7313	72	76
7313	72	76
7313	72	76
7313	64	68
7315	64	68
7315	72	76
7315	72	76
7316	72	76
7317	64	68
7318	64	68
7319	72	76
7319	72	76
7319	72	76
7319	72	76
7321	72	76
7323	72	76
7326	64	68
7328	72	76
7329	64	68
7331	72	76
7332	72	76
7332	72	76
7334	64	68
7334	72	76
7334	64	68
7335	72	76
7336	72	76
7338	64	68
7341	72	76
7342	64	68
7343	72	76
7343	72	76
7343	72	76
7345	72	76
7346	64	68
7347	72	76
7348	72	76
7348	72	76
7349	64	68
7350	72	76
7351	64	68
7351	72	76
7352	72	76
7353	72	76
7354	64	68
7354	64	68
7355	72	76
7356	64	68
7357	72	76
7357	72	76
7363	72	76
7366	72	76
7366	64	68
7367	72	76
7368	64	68
7369	72	76
7371	72	76
7371	72	76
7372	64	68
7373	72	76
7374	72	76
7375	64	68
7376	72	76
7378	72	76
7379	72	76
7381	72	76
7382	64	68
7382	64	68
7385	72	76
7385	72	76
7386	72	76
7386	72	76
7387	72	76
7387	64	72
7388	72	76
7388	64	68
7388	72	76
7388	72	76
7389	72	76
7389	72	76
7390	64	68
7391	64	68
7394	72	76
7394	72	76
7394	64	68
7397	72	76
7397	64	72
7398	64	68
7400	64	68
7400	72	76
7401	64	68
7401	72	76
7401	64	68
7404	72	76
7405	72	76
7407	72	76
7407	64	68
7407	72	76
7408	64	68
7409	72	76
7409	64	68
7411	72	76
7411	72	76
7412	72	76
7413	64	72
7414	72	76
7416	72	76
7419	72	76
7419	64	68
7421	72	76
7421	72	76
7423	64	68
7424	72	76
7425	64	68
7426	64	68
7426	64	68
7427	72	76
7428	64	68
7428	72	76
7428	72	76
7429	72	76
7431	64	72
7431	72	76
7431	72	76
7431	64	68
7432	72	76
7433	64	68
7433	64	68
7433	64	68
7434	72	76
7434	72	76
7434	68	76
7436	64	68
7437	64	68
7438	64	68
7440	72	76
7440	72	76
7441	64	72
7444	64	68
7444	72	76
7445	64	68
7446	72	76
7448	72	76
7448	64	68
7449	64	72
7450	64	68
7450	72	76
7451	72	76
7452	72	76
7452	72	76
7452	68	76
7453	64	68
7453	64	68
7457	72	76
7458	64	68
7458	72	76
7458	64	68
7458	64	68
7458	72	76
7460	64	68
7460	64	72
7461	64	68
7461	64	68
7462	64	68
7462	64	68
7463	64	68
7463	72	76
7464	72	76
7465	72	76
7465	64	68
7466	64	72
7466	64	68
7466	64	68
7466	64	68
7468	72	76
7468	72	76
7469	72	76
7474	64	68
7475	72	76
7475	72	76
7475	72	76
7476	72	76
7478	72	76
7479	72	76
7480	64	68
7480	72	76
7480	72	76
7481	72	76
7481	72	76
7482	72	76
7482	64	68
7483	64	68
7483	64	68
7484	72	76
7484	72	76
7486	72	76
7486	72	76
7487	64	68
7488	72	76
7488	64	68
7488	68	76
7489	72	76
7490	64	68
7491	72	76
7491	72	76
7491	64	72
7492	72	76
7493	72	76
7493	64	68
7493	64	68
7496	64	68
7497	72	76
7497	72	76
7498	64	68
7498	64	68
7500	64	68
7500	64	68
7502	64	68
7502	72	76
7502	72	76
7503	64	68
7503	72	76
7503	72	76
7504	64	68
7504	72	76
7505	64	68
7506	72	76
7507	64	68
7507	72	76
7510	64	68
7511	72	76
7512	72	76
7512	72	76
7514	64	68
7514	64	68
7515	64	68
7518	64	68
7518	64	68
7520	72	76
7520	72	76
7522	64	68
7523	72	76
7525	64	68
7526	64	68
7528	64	68
7529	72	76
7532	64	68
7532	68	76
7533	72	76
7534	64	68
7534	72	76
7535	72	76
7536	72	76
7536	72	76
7537	72	76
7537	72	76
7540	64	68
7541	72	76
7541	72	76
7542	64	68
7543	64	68
7543	64	68
7544	64	68
7547	64	68
7548	64	68
7552	68	76
7554	64	68
7558	72	76
7560	64	68
7561	72	76
7562	72	76
7565	72	76
7565	64	72
7566	72	76
7566	72	76
7566	72	76
7567	64	72
7568	64	68
7569	64	68
7571	64	68
7574	72	76
7575	72	76
7575	64	68
7575	64	72
7577	64	68
7577	72	76
7579	72	76
7579	64	68
7579	64	68
7579	64	68
7580	64	68
7580	72	76
7583	72	76
7584	64	68
7584	72	76
7586	72	76
7586	72	76
7590	64	68
7591	64	68
7591	72	76
7592	72	76
7595	72	76
7597	64	68
7599	64	68
7599	72	76
7600	72	76
7600	72	76
7600	72	76
7602	64	72
7602	72	76
7602	72	76
7605	64	68
7605	64	68
7607	64	68
7607	72	76
7608	72	76
7609	72	76
7610	72	76
7610	64	68
7612	72	76
7614	72	76
7615	72	76
7616	64	68
7623	72	76
7623	72	76
7624	72	76
7625	72	76
7627	72	76
7628	72	76
7628	72	76
7628	72	76
7628	72	76
7629	72	76
7629	72	76
7632	64	68
7633	64	68
7633	72	76
7634	64	68
7634	64	68
7636	72	76
7636	72	76
7636	72	76
7637	72	76
7639	72	76
7640	72	76
7642	72	76
7645	72	76
7645	72	76
7646	64	68
7648	72	76
7649	72	76
7649	72	76
7650	64	68
7650	64	68
7651	72	76
7651	72	76
7651	72	76
7657	64	68
7660	72	76
7661	72	76
7661	64	68
7662	72	76
7662	72	76
7663	72	76
7663	72	76
7664	72	76
7664	64	72
7664	72	76
7665	64	68
7665	72	76
7665	64	68
7665	64	68
7666	64	68
7667	64	68
7667	72	76
7669	64	72
7670	64	68
7672	64	68
7673	72	76
7675	72	76
7676	72	76
7679	72	76
7681	72	76
7682	72	76
7682	64	68
7682	64	72
7684	72	76
7684	72	76
7684	72	76
7685	72	76
7685	72	76
7686	64	68
7686	72	76
7689	64	68
7689	72	76
7689	72	76
7692	72	76
7694	64	68
7694	72	76
7696	72	76
7697	64	68
7701	72	76
7701	72	76
7701	64	68
7703	72	76
7704	72	76
7705	72	76
7707	72	76
7708	72	76
7708	72	76
7711	72	76
7714	72	76
7714	64	68
7718	64	68
7719	72	76
7719	72	76
7720	72	76
7720	72	76
7721	64	68
7721	64	68
7721	72	76
7722	72	76
7723	72	76
7724	72	76
7724	72	76
7725	72	76
7725	64	68
7726	64	68
7726	72	76
7728	72	76
7728	72	76
7731	64	68
7731	72	76
7732	64	68
7733	72	76
7735	72	76
7736	68	76
7737	72	76
7737	64	68
7738	64	68
7741	72	76
7741	64	68
7742	72	76
7743	72	76
7744	68	76
7745	64	68
7745	72	76
7745	64	68
7747	64	68
7748	64	68
7749	72	76
7751	72	76
7752	64	68
7753	72	76
7753	68	76
7754	64	68
7754	64	72
7754	64	68
7755	72	76
7757	72	76
7758	72	76
7759	64	68
7760	72	76
7760	72	76
7761	72	76
7761	72	76
7768	72	76
7768	64	72
7769	64	68
7771	72	76
7771	72	76
7773	64	68
7774	72	76
7774	64	68
7774	64	72
7775	64	68
7779	72	76
7779	72	76
7779	72	76
7779	72	76
7781	72	76
7784	72	76
7786	64	72
7787	64	68
7788	64	68
7791	72	76
7791	64	68
7791	72	76
7792	72	76
7794	64	68
7794	72	76
7794	64	68
7795	72	76
7796	72	76
7797	72	76
7798	72	76
7798	64	68
7799	72	76
7799	72	76
7800	72	76
7803	72	76
7803	64	68
7805	64	68
7806	72	76
7807	64	68
7808	72	76
7808	72	76
7810	64	68
7810	72	76
7810	64	68
7812	64	68
7813	72	76
7814	72	76
7814	72	76
7814	72	76
7815	64	68
7815	64	68
7816	64	68
7819	72	76
7820	72	76
7820	72	76
7821	64	68
7822	64	68
7823	64	68
7825	72	76
7825	72	76
7825	72	76
7825	72	76
7829	72	76
7830	72	76
7831	72	76
7832	64	68
7833	64	68
7833	72	76
7833	72	76
7834	72	76
7835	64	68
7836	72	76
7837	64	72
7837	72	76
7839	64	68
7839	72	76
7841	72	76
7843	64	68
7844	72	76
7845	72	76
7845	64	68
7846	72	76
7848	72	76
7848	64	68
7849	64	68
7849	64	68
7851	64	68
7852	72	76
7854	64	68
7855	64	68
7857	72	76
7858	72	76
7858	72	76
7859	64	68
7859	72	76
7862	64	68
7862	64	68
7862	64	72
7864	72	76
7865	64	68
7865	64	68
7866	64	68
7866	72	76
7867	72	76
7867	72	76
7869	72	76
7870	72	76
7871	72	76
7871	64	68
7871	72	76
7872	72	76
7873	64	68
7874	64	68
7874	72	76
7875	64	68
7877	64	68
7879	72	76
7881	72	76
7883	72	76
7885	72	76
7887	72	76
7887	72	76
7888	72	76
7889	64	68
7889	64	68
7890	72	76
7892	72	76
7896	64	68
7896	72	76
7896	64	68
7898	72	76
7898	68	76
7900	64	72
7902	72	76
7903	72	76
7903	64	72
7904	64	68
7905	64	68
7906	64	68
7907	72	76
7907	64	72
7909	72	76
7910	64	68
7912	64	72
7912	72	76
7913	64	68
7914	72	76
7914	72	76
7915	72	76
7915	64	68
7915	64	68
7916	64	68
7916	72	76
7916	72	76
7917	72	76
7917	72	76
7917	72	76
7918	72	76
7919	72	76
7920	64	68
7924	72	76
7924	64	68
7925	68	76
7926	72	76
7926	64	68
7926	72	76
7927	72	76
7927	72	76
7931	72	76
7931	64	68
7931	72	76
7931	64	68
7932	72	76
7933	72	76
7934	72	76
7934	72	76
7944	72	76
7944	72	76
7945	72	76
7946	64	68
7950	72	76
7950	64	68
7952	72	76
7953	72	76
7955	72	76
7958	72	76
7958	72	76
7959	72	76
7959	72	76
7960	72	76
7960	72	76
7961	72	76
7963	64	68
7964	64	68
7965	72	76
7965	72	76
7966	72	76
7967	72	76
7968	72	76
7968	72	76
7968	64	72
7969	64	68
7969	72	76
7969	72	76
7971	68	76
7971	64	68
7971	72	76
7974	72	76
7974	64	68
7978	64	68
7978	64	72
7979	64	68
7981	72	76
7982	64	68
7982	72	76
7983	64	72
7986	64	68
7986	72	76
7986	72	76
7988	64	68
7989	72	76
7989	72	76
7989	72	76
7989	64	68
7989	64	68
7990	72	76
7992	72	76
7997	72	76
7997	72	76
7998	72	76
8000	72	76
8001	64	68
8001	72	76
8002	72	76
8003	72	76
8004	72	76
8005	64	68
8006	72	76
8007	72	76
8008	72	76
8011	72	76
8011	72	76
8012	72	76
8012	64	68
8013	72	76
8015	72	76
8016	64	68
8017	64	68
8017	72	76
8018	72	76
8021	64	68
8022	72	76
8022	72	76
8022	72	76
8023	64	72
8023	64	72
8028	72	76
8030	64	68
8031	72	76
8031	72	76
8033	64	68
8034	72	76
8035	64	68
8036	72	76
8036	64	68
8036	64	68
8037	72	76
8042	68	76
8044	64	68
8044	64	68
8044	64	68
8044	72	76
8045	72	76
8045	64	68
8045	64	68
8049	64	68
8050	72	76
8051	72	76
8052	72	76
8053	72	76
8054	72	76
8056	64	68
8056	64	68
8056	72	76
8057	64	68
8058	72	76
8058	72	76
8062	64	68
8062	64	68
8062	72	76
8064	72	76
8065	72	76
8065	72	76
8065	64	68
8069	72	76
8070	72	76
8071	72	76
8073	72	76
8073	72	76
8073	72	76
8073	72	76
8076	72	76
8077	72	76
8077	72	76
8080	64	68
8081	72	76
8081	72	76
8083	64	68
8083	64	68
8088	72	76
8090	64	68
8090	72	76
8091	72	76
8093	72	76
8094	72	76
8095	72	76
8097	64	68
8099	72	76
8100	72	76
8100	72	76
8101	72	76
8101	72	76
8103	72	76
8103	72	76
8106	72	76
8106	72	76
8110	64	68
8111	72	76
8111	72	76
8111	72	76
8113	64	68
8114	72	76
8114	64	68
8115	72	76
8115	72	76
8116	72	76
8116	72	76
8117	72	76
8117	72	76
8117	64	68
8117	64	68
8117	64	68
8120	72	76
8121	72	76
8122	72	76
8122	64	68
8125	64	68
8126	64	68
8129	64	68
8129	72	76
8132	72	76
8133	72	76
8133	72	76
8138	72	76
8138	72	76
8141	72	76
8141	72	76
8142	72	76
8143	72	76
8143	72	76
8143	64	68
8143	72	76
8144	72	76
8145	64	68
8146	72	76
8148	72	76
8148	72	76
8149	64	68
8151	72	76
8152	64	68
8152	68	76
8159	72	76
8159	64	68
8159	64	68
8159	72	76
8161	72	76
8166	72	76
8169	72	76
8170	64	72
8171	64	68
8172	72	76
8173	72	76
8175	72	76
8175	64	68
8178	64	68
8180	72	76
8180	72	76
8181	72	76
8184	72	76
8184	72	76
8186	72	76
8187	72	76
8188	64	68
8189	72	76
8189	64	68
8190	72	76
8192	72	76
8193	72	76
8194	72	76
8196	72	76
8199	72	76
8199	72	76
8201	72	76
8201	64	72
8202	72	76
8203	72	76
8203	72	76
8204	72	76
8204	64	72
8205	64	68
8205	72	76
8206	64	68
8207	64	68
8209	64	68
8209	72	76
8210	64	68
8211	72	76
8211	64	68
8212	72	76
8212	72	76
8212	64	68
8212	72	76
8214	64	68
8216	72	76
8216	72	76
8216	72	76
8217	72	76
8221	64	68
8222	72	76
8222	64	68
8223	72	76
8223	64	68
8225	68	76
8226	72	76
8226	64	72
8228	72	76
8229	64	68
8230	64	68
8233	72	76
8236	72	76
8237	72	76
8238	64	68
8241	64	68
8244	72	76
8244	64	68
8244	64	68
8245	72	76
8246	64	68
8246	72	76
8249	64	68
8249	72	76
8250	64	68
8250	64	68
8252	72	76
8253	72	76
8255	72	76
8255	64	68
8258	72	76
8259	72	76
8259	72	76
8260	64	68
8262	72	76
8263	64	68
8264	72	76
8264	72	76
8265	72	76
8266	68	76
8266	72	76
8267	72	76
8267	72	76
8268	72	76
8268	64	68
8271	64	68
8273	64	68
8276	72	76
8276	72	76
8276	72	76
8281	72	76
8281	64	68
8282	64	68
8283	72	76
8285	72	76
8288	72	76
8290	64	68
8293	72	76
8296	64	68
8297	72	76
8299	64	68
8300	72	76
8301	72	76
8301	72	76
8302	72	76
8302	64	68
8303	72	76
8303	72	76
8303	64	68
8303	72	76
8304	72	76
8304	72	76
8306	72	76
8308	72	76
8308	64	68
8309	64	68
8309	72	76
8309	64	68
8310	72	76
8310	64	68
8311	64	68
8313	64	68
8315	72	76
8315	72	76
8316	72	76
8316	72	76
8318	64	68
8319	72	76
8321	72	76
8323	72	76
8323	64	68
8325	72	76
8326	64	68
8328	72	76
8331	64	68
