time	from	to
10974	70	102
10974	78	14
10975	6	22
10975	46	110
10975	78	14
10975	38	102
10975	70	6
10975	14	46
10976	22	54
10976	94	86
10977	94	126
10977	14	30
10978	14	46
10978	94	126
10978	78	14
10979	78	14
10979	78	110
10979	92	84
10979	14	6
10980	78	110
10982	102	38
10982	14	6
10983	70	86
10983	70	6
10983	30	94
10984	30	94
10984	70	6
10984	78	94
10984	6	22
10984	68	4
10985	78	94
10985	70	86
10986	30	62
10987	78	14
10987	102	38
10989	30	94
10989	78	70
10989	6	38
10989	78	14
10990	14	30
10990	78	14
10991	78	94
10991	68	70
10993	78	14
10993	30	22
10994	78	14
10995	14	6
10995	70	6
10995	102	38
10995	94	78
10996	126	62
10996	6	22
10996	14	30
10998	14	6
10999	30	94
11000	70	102
11000	78	14
11001	94	30
11001	102	38
11001	2	6
11001	94	30
11001	70	6
11002	14	6
11002	68	4
11003	6	22
11003	6	70
11004	70	6
11004	6	38
11004	6	22
11006	70	86
11007	70	102
11007	14	6
11007	14	6
11007	86	22
11007	30	14
11008	94	30
11008	22	54
11010	94	126
11010	78	94
11011	70	102
11012	78	70
11012	126	62
11013	94	86
11013	110	46
11014	30	62
11014	94	30
11014	102	38
11014	70	102
11015	6	38
11015	6	38
11015	78	14
11015	30	22
11017	78	14
11017	68	4
11017	78	14
11017	6	22
11017	102	38
11018	94	30
11018	78	14
11019	78	14
11019	6	38
11019	30	62
11021	4	20
11021	78	14
11021	100	36
11021	6	22
11022	78	14
11022	78	94
11024	70	6
11025	6	70
11026	94	30
11027	6	14
11027	78	94
11028	110	46
11028	78	14
11028	78	70
11028	78	110
11028	14	46
11028	70	6
11029	70	6
11030	46	110
11030	22	30
11031	92	84
11031	78	110
11031	14	46
11032	68	84
11032	78	14
11032	76	12
11032	6	38
11032	78	110
11033	76	12
11033	6	22
11033	6	14
11034	70	102
11034	70	6
11034	94	30
11034	94	30
11034	70	86
11034	70	6
11034	94	126
11034	86	22
11034	38	102
11035	6	14
11036	68	4
11036	14	46
11036	14	30
11037	110	46
11037	94	86
11038	6	22
11038	94	126
11039	12	4
11039	78	14
11039	94	126
11039	46	110
11040	30	94
11040	78	70
11040	78	14
11040	110	46
11040	6	38
11041	6	22
11041	86	118
11041	30	22
11041	4	20
11042	70	102
11042	22	54
11042	78	14
11042	4	20
11043	70	6
11043	78	14
11043	126	62
11043	110	46
11044	14	30
11044	94	86
11045	66	82
11045	68	84
11045	14	30
11046	68	84
11046	78	14
11046	14	6
11046	94	30
11046	78	14
11047	6	38
11048	78	14
11048	126	62
11049	94	30
11050	14	78
11050	6	38
11050	78	14
11050	94	30
11051	94	30
11052	70	86
11053	94	30
11055	14	46
11056	14	6
11056	6	22
11057	70	6
11058	6	14
11058	78	94
11058	6	38
11061	94	86
11062	78	14
11062	94	30
11062	94	30
11062	6	38
11062	94	30
11063	94	30
11063	86	118
11064	126	62
11065	78	14
11066	68	84
11067	126	62
11067	78	70
11067	70	6
11067	14	30
11068	14	78
11068	94	126
11068	14	30
11068	22	54
11068	26	18
11068	6	14
11069	78	110
11069	78	14
11070	78	110
11071	68	100
11072	30	62
11072	78	14
11072	78	14
11073	126	62
11074	6	22
11075	14	6
11075	14	78
11076	78	14
11076	6	22
11076	92	28
11076	14	46
11077	94	30
11077	94	30
11077	70	86
11077	14	78
11078	78	14
11079	46	110
11079	30	62
11079	86	22
11080	30	22
11080	78	70
11080	68	4
11080	30	22
11080	76	92
11081	70	102
11081	6	22
11081	14	30
11081	70	6
11081	94	126
11082	68	4
11082	94	30
11083	6	38
11083	78	14
11083	126	62
11083	102	38
11083	78	14
11084	78	14
11085	68	100
11086	102	38
11088	30	62
11088	30	62
11089	14	46
11089	94	30
11091	78	14
11091	30	62
11092	30	62
11092	78	70
11093	78	70
11093	70	6
11093	46	110
11095	78	14
11096	70	86
11096	78	14
11097	94	30
11097	70	102
11097	68	4
11097	78	94
11097	94	30
11098	68	84
11098	78	14
11098	78	14
11099	86	22
11100	94	30
11101	76	12
11102	78	110
11102	6	22
11102	68	70
11103	78	94
11105	70	6
11105	78	94
11105	78	70
11105	70	102
11105	94	30
11106	14	30
11106	126	62
11106	6	38
11106	70	6
11106	110	46
11107	6	22
11107	6	22
11107	6	38
11108	78	110
11108	68	76
11108	94	30
11108	86	118
11108	126	62
11109	94	86
11109	102	38
11109	78	14
11110	78	14
11110	70	6
11110	78	14
11111	78	14
11112	6	22
11112	78	110
11113	94	30
11114	70	6
11114	78	94
11114	30	22
11115	78	14
11115	78	70
11116	70	6
11116	102	38
11117	14	46
11117	70	86
11117	14	30
11117	94	86
11117	70	102
11118	70	6
11118	94	30
11119	78	14
11119	22	54
11119	30	62
11119	94	30
11120	94	126
11121	14	30
11121	86	22
11121	70	6
11121	78	110
11121	46	110
11121	78	94
11121	6	22
11122	68	4
11122	126	62
11122	94	126
11123	94	30
11124	68	4
11124	14	78
11124	30	94
11125	94	126
11126	78	14
11126	78	14
11126	14	30
11126	14	30
11127	14	46
11127	14	46
11128	78	70
11129	70	6
11129	94	30
11130	30	62
11131	78	14
11132	94	126
11132	94	86
11132	94	30
11132	6	70
11133	78	14
11133	30	14
11135	78	94
11135	78	14
11137	78	14
11137	94	86
11137	68	4
11138	68	4
11138	12	76
11138	78	14
11139	78	14
11139	94	30
11139	6	38
11140	68	70
11140	94	86
11140	94	78
11141	68	100
11142	4	20
11142	30	62
11142	78	94
11142	94	78
11144	78	14
11145	78	14
11147	78	14
11147	94	30
11147	14	78
11148	46	110
11149	30	22
11149	94	86
11149	94	126
11149	68	4
11150	14	6
11150	70	6
11150	78	14
11151	78	14
11151	102	38
11151	70	6
11151	14	78
11151	20	52
11152	70	86
11152	6	22
11153	14	46
11153	70	78
11153	30	22
11153	94	126
11153	78	14
11154	78	14
11154	126	62
11154	68	70
11154	78	14
11155	94	78
11156	78	94
11156	94	30
11157	94	126
11157	92	84
11158	94	30
11158	22	54
11158	30	22
11159	6	22
11160	6	22
11161	78	110
11161	92	94
11164	6	38
11164	68	84
11164	70	6
11164	12	44
11165	94	30
11165	94	126
11165	6	22
11166	78	14
11166	6	22
11170	76	12
11170	78	70
11171	80	16
11171	14	6
11171	94	30
11171	94	126
11171	102	38
11171	78	14
11172	78	14
11173	94	30
11173	110	46
11174	70	86
11174	30	62
11175	14	30
11176	6	22
11176	76	12
11177	76	12
11177	78	14
11178	78	14
11178	94	86
11179	94	86
11179	14	46
11179	94	126
11180	6	38
11180	14	30
11181	78	14
11181	126	62
11182	22	54
11183	6	22
11183	70	6
11183	78	110
11183	14	78
11184	94	30
11184	6	38
11184	78	14
11184	30	22
11185	78	110
11185	126	62
11186	14	46
11186	78	94
11186	78	14
11187	78	94
11188	94	126
11188	22	54
11190	70	6
11191	94	86
11192	102	38
11192	78	14
11192	86	22
11193	78	94
11193	94	86
11194	86	22
11195	102	38
11195	86	118
11196	78	94
11198	94	86
11199	30	62
11199	6	38
11200	68	4
11201	78	14
11201	78	14
11202	70	6
11203	102	38
11204	68	100
11204	70	102
11205	30	62
11205	126	62
11206	78	14
11206	94	30
11206	6	38
11207	14	30
11207	94	126
11207	102	38
11207	68	4
11207	14	30
11207	78	14
11208	30	22
11208	78	14
11208	94	126
11208	78	94
11208	6	22
11211	30	62
11211	94	30
11212	94	30
11212	70	86
11212	94	30
11214	126	62
11214	78	14
11214	78	110
11214	6	38
11215	30	22
11215	94	30
11215	78	94
11216	6	38
11217	110	46
11218	78	14
11218	70	102
11218	78	14
11218	6	22
11218	78	14
11219	14	46
11220	78	14
11220	102	38
11221	68	84
11221	14	30
11221	78	14
11221	6	22
11221	6	38
11222	78	110
11222	46	110
11223	78	70
11224	6	38
11224	94	30
11225	94	86
11225	30	62
11226	94	126
11226	6	22
11227	78	14
11227	14	30
11228	94	30
11228	94	86
11228	14	46
11229	126	62
11229	94	86
11229	78	14
11229	86	22
11229	6	38
11229	30	94
11229	70	6
11230	78	14
11230	30	22
11230	68	70
11232	102	38
11232	14	6
11232	78	110
11232	70	6
11233	78	70
11234	14	6
11234	94	86
11234	78	14
11234	78	110
11235	6	22
11235	78	14
11235	94	30
11236	78	70
11237	14	46
11238	70	6
11239	14	6
11239	30	22
11241	4	6
11241	102	38
11242	14	46
11243	94	30
11243	94	30
11245	68	4
11245	6	38
11246	78	14
11247	68	84
11248	70	6
11250	6	22
11250	78	14
11250	78	14
11252	78	14
11252	94	30
11252	4	36
11253	78	14
11253	94	30
11253	102	38
11254	94	30
11254	78	14
11254	78	70
11255	78	70
11256	94	30
11256	78	14
11257	76	12
11257	78	70
11257	46	110
11258	14	6
11258	94	126
11258	70	102
11259	70	102
11259	68	4
11259	110	46
11259	86	22
11260	14	6
11261	72	8
11262	78	14
11263	78	14
11263	68	4
11263	70	102
11263	70	6
11264	94	30
11264	30	62
11264	14	46
11265	30	62
11265	6	38
11265	78	14
11266	14	78
11266	6	70
11266	6	14
11266	30	94
11267	94	30
11268	68	4
11268	70	6
11269	14	46
11269	94	126
11269	6	38
11270	30	62
11270	78	70
11270	70	6
11270	14	46
11271	94	30
11271	78	14
11272	68	84
11272	78	70
11272	102	38
11274	102	38
11274	30	94
11274	68	4
11275	30	62
11276	84	20
11277	78	14
11277	14	6
11277	30	62
11277	14	46
11280	6	22
11280	30	62
11280	126	62
11280	102	38
11281	14	6
11281	70	102
11281	78	70
11282	94	30
11283	78	70
11283	78	110
11283	6	38
11283	30	62
11284	68	4
11284	126	62
11285	30	62
11285	70	6
11286	94	30
11288	76	108
11288	14	30
11289	78	70
11289	30	22
11290	94	30
11290	6	70
11291	30	22
11291	6	14
11292	70	6
11293	70	6
11293	22	54
11293	70	86
11294	78	94
11294	86	22
11294	70	102
11294	30	22
11295	94	30
11295	14	6
11295	78	14
11296	6	38
11297	78	14
11297	78	14
11297	110	46
11297	14	46
11298	94	126
11298	78	14
11298	76	92
11299	102	38
11301	94	30
11302	78	110
11302	78	94
11303	14	46
11304	70	102
11304	94	86
11304	126	62
11304	78	14
11305	78	70
11305	70	102
11306	6	38
11306	94	30
11307	78	70
11308	78	70
11308	22	54
11309	70	6
11309	94	126
11309	12	44
11310	78	14
11311	94	30
11312	22	54
11313	70	6
11313	6	22
11314	14	30
11314	76	108
11314	70	6
11315	30	22
11315	94	126
11315	70	6
11316	6	70
11316	94	86
11316	110	46
11317	70	6
11317	94	30
11317	94	30
11317	78	94
11317	78	14
11317	94	126
11317	70	102
11318	126	62
11318	30	22
11318	102	38
11319	6	38
11319	70	6
11319	94	86
11319	76	12
11320	70	86
11320	94	30
11320	14	46
11320	6	22
11321	70	102
11322	70	6
11323	6	38
11323	6	22
11324	78	14
11324	30	14
11325	14	78
11325	102	38
11326	78	14
11326	94	30
11327	102	38
11328	78	14
11329	14	46
11329	78	14
11331	78	14
11331	14	6
11331	78	110
11331	70	102
11331	14	30
11332	78	94
11332	78	14
11332	62	126
11332	14	78
11332	78	14
11333	78	94
11333	78	94
11333	94	86
11333	94	30
11334	86	22
11334	126	62
11335	76	92
11337	70	6
11337	30	62
11337	94	78
11337	94	30
11338	78	110
11338	78	14
11338	78	14
11339	94	30
11339	6	22
11340	68	4
11340	94	86
11340	14	30
11340	14	6
11341	6	38
11341	126	62
11343	6	14
11343	30	22
11343	66	70
11343	78	14
11344	94	30
11344	78	14
11345	94	86
11345	126	62
11345	6	70
11345	70	102
11346	6	22
11346	78	14
11346	78	70
11346	6	70
11347	78	14
11348	78	70
11348	78	14
11349	126	62
11349	78	14
11349	78	14
11349	70	6
11350	102	38
11350	68	100
11350	94	30
11350	126	62
11350	22	54
11350	86	22
11351	30	22
11351	14	30
11353	68	100
11353	70	102
11353	94	126
11354	78	94
11354	78	14
11354	30	22
11355	94	30
11355	78	70
11356	100	36
11356	30	22
11356	14	78
11357	78	110
11358	78	14
11359	30	94
11360	22	54
11360	76	78
11361	14	6
11361	12	14
11361	30	62
11362	94	126
11363	126	62
11363	94	86
11363	68	70
11364	78	14
11364	6	14
11365	126	62
11365	14	78
11366	6	14
11366	14	30
11366	94	126
11366	94	30
11366	6	22
11367	86	22
11367	78	110
11367	78	110
11367	78	110
11368	46	110
11368	78	70
11368	6	70
11369	30	62
11369	94	30
11369	126	62
11370	94	30
11370	70	6
11372	30	94
11372	6	38
11372	78	110
11372	6	22
11373	14	30
11373	68	4
11373	78	70
11375	78	94
11375	68	100
11376	70	86
11377	78	110
11377	94	30
11378	70	6
11378	94	86
11379	126	62
11379	110	46
11380	6	38
11380	70	6
11380	68	4
11380	86	22
11380	78	14
11380	94	30
11381	4	20
11383	70	86
11384	12	44
11384	6	22
11385	86	22
11385	14	46
11385	78	14
11386	94	30
11386	30	94
11386	86	118
11386	30	14
11387	78	110
11387	78	70
11387	78	94
11388	68	84
11388	78	14
11388	126	62
11388	6	22
11389	70	6
11389	78	14
11390	86	22
11390	22	54
11390	78	94
11390	94	86
11390	78	14
11390	70	6
11391	68	70
11391	6	22
11391	14	46
11391	78	14
11392	70	6
11392	22	54
11393	94	78
11393	6	70
11394	68	70
11394	70	6
11394	14	78
11395	78	94
11396	78	14
11399	126	62
11400	14	30
11400	78	70
11400	70	6
11400	94	78
11402	94	126
11402	78	94
11403	78	14
11405	6	22
11405	78	14
11405	78	94
11405	78	94
11405	78	14
11406	12	14
11407	70	102
11407	70	86
11407	14	30
11408	76	12
11408	94	30
11410	78	70
11410	78	70
11410	6	22
11410	92	84
11410	70	6
11411	6	38
11411	78	14
11411	30	62
11411	22	54
11411	78	70
11412	14	78
11412	14	46
11412	70	6
11412	14	6
11413	102	38
11414	30	62
11414	126	62
11415	30	62
11416	70	102
11417	110	46
11418	70	6
11418	78	94
11419	78	14
11419	78	70
11419	68	4
11419	94	30
11420	94	30
11420	78	94
11421	86	118
11421	126	62
11421	76	92
11421	22	54
11421	6	22
11422	78	70
11422	68	4
11422	94	30
11422	14	6
11423	78	70
11423	78	94
11423	126	62
11423	86	22
11424	6	22
11426	78	70
11426	6	38
11427	118	54
11428	6	22
11428	14	30
11428	94	30
11429	30	62
11430	126	62
11431	14	30
11431	110	46
11431	78	14
11432	14	78
11432	78	14
11432	6	70
11433	94	30
11434	70	6
11434	68	4
11435	30	62
11435	76	78
11435	78	110
11435	14	46
11435	70	86
11436	78	110
11437	94	78
11437	94	30
11438	6	70
11438	68	4
11439	6	22
11440	22	54
11440	6	38
11441	102	38
11442	78	70
11442	70	6
11444	6	70
11446	14	46
11446	78	94
11446	78	14
11446	68	84
11448	78	14
11448	14	46
11448	94	30
11448	110	46
11449	14	46
11449	94	30
11449	6	22
11449	14	6
11450	78	110
11450	68	4
11450	30	22
11450	78	70
11450	30	62
11451	110	46
11452	78	94
11452	94	30
11453	126	62
11453	102	38
11453	70	6
11454	78	94
11454	94	30
11454	70	6
11455	68	70
11456	102	38
11456	78	70
11457	70	6
11457	102	38
11458	70	6
11458	30	62
11459	70	6
11459	14	46
11459	6	38
11459	78	14
11459	14	78
11460	30	62
11460	30	62
11462	46	110
11462	78	14
11462	70	6
11463	30	22
11463	78	14
11463	78	14
11463	94	30
11463	6	38
11465	78	14
11465	6	70
11466	22	54
11466	70	6
11468	68	84
11468	78	14
11468	6	22
11468	78	14
11468	70	6
11468	22	54
11469	6	22
11469	6	38
11470	126	62
11471	78	70
11471	78	70
11472	110	46
11472	70	6
11472	70	6
11472	70	6
11472	14	46
11473	94	78
11475	78	94
11475	78	14
11476	78	14
11477	78	14
11477	94	30
11477	78	14
11477	14	6
11477	94	30
11477	70	6
11477	14	6
11478	6	22
11478	94	30
11480	94	30
11480	78	14
11480	70	102
11481	78	70
11482	78	14
11483	68	4
11484	30	62
11485	78	70
11485	126	62
11486	6	70
11487	78	70
11488	126	62
11488	78	110
11488	78	14
11488	68	100
11490	68	84
11490	102	38
11490	70	6
11491	14	30
11491	78	14
11492	70	6
11492	14	78
11492	78	14
11493	14	30
11493	94	30
11494	14	46
11495	94	30
11495	68	4
11495	70	6
11495	70	6
11495	78	14
11496	84	20
11496	70	6
11496	70	6
11497	102	38
11497	78	94
11497	30	62
11497	94	30
11497	70	86
11497	30	62
11498	78	70
11498	78	14
11498	94	30
11498	78	14
11498	6	38
11498	102	38
11499	14	46
11499	70	102
11499	68	70
11499	70	102
11500	70	6
11501	14	46
11501	6	38
11502	78	94
11503	78	94
11504	78	14
11504	70	102
11504	14	78
11504	14	6
11505	78	14
11505	78	14
11505	94	30
11505	38	102
11506	78	14
11506	94	30
11507	94	30
11507	6	38
11508	78	14
11508	126	62
11508	70	6
11509	6	38
11509	14	78
11510	22	54
11511	78	14
11511	70	6
11511	78	70
11511	78	110
11511	14	6
11511	30	22
11511	30	62
11512	78	110
11512	70	6
11512	30	22
11513	30	22
11513	2	6
11513	78	94
11513	78	94
11516	30	62
11516	22	30
11516	94	86
11516	6	38
11517	70	6
11517	78	14
11517	94	30
11517	70	6
11518	94	126
11518	78	94
11519	14	46
11519	70	6
11519	78	14
11520	94	86
11520	78	14
11521	30	62
11522	94	86
11522	110	46
11522	6	22
11523	78	70
11523	6	38
11523	14	78
11524	70	102
11524	70	6
11524	126	62
11524	6	38
11524	38	102
11525	78	14
11525	70	6
11526	14	46
11527	70	6
11528	78	14
11528	94	86
11529	78	14
11529	70	6
11530	78	110
11531	70	6
11531	14	30
11533	110	46
11533	94	86
11533	78	14
11533	102	38
11535	68	4
11535	70	102
11535	86	22
11536	76	108
11536	94	30
11537	6	38
11537	78	110
11537	102	38
11537	22	54
11538	70	6
11538	78	70
11539	110	46
11539	78	14
11540	78	94
11540	78	14
11541	94	30
11541	94	30
11541	94	30
11541	22	54
11542	78	14
11543	78	110
11543	14	6
11543	126	62
11543	30	22
11544	70	86
11545	14	6
11545	6	14
11546	94	126
11546	14	46
11546	94	86
11547	30	22
11547	78	14
11547	46	110
11548	38	102
11549	6	38
11550	22	54
11550	126	62
11551	46	110
11552	94	126
11552	78	70
11552	70	6
11552	68	100
11553	70	6
11556	94	30
11556	70	6
11557	14	46
11557	78	14
11558	94	30
11558	6	38
11559	78	110
11559	78	14
11560	102	38
11560	78	70
11560	126	62
11561	78	94
11561	94	30
11561	70	6
11561	30	94
11561	6	22
11564	14	46
11567	70	86
11567	14	46
11567	14	46
11567	6	14
11567	94	126
11568	78	110
11568	78	70
11568	78	14
11569	70	102
11570	78	94
11570	14	78
11570	22	54
11571	14	6
11571	70	102
11571	78	14
11572	70	6
11572	14	78
11573	70	86
11574	78	70
11574	14	46
11575	86	22
11575	14	30
11575	6	22
11575	94	30
11576	70	6
11576	14	30
11576	14	78
11577	78	70
11577	78	70
11577	78	94
11577	14	46
11578	30	22
11580	94	126
11580	86	94
11580	78	110
11580	78	14
11580	78	70
11581	94	30
11582	94	30
11584	78	94
11584	78	110
11585	78	14
11585	94	30
11586	78	70
11586	110	46
11586	78	14
11586	70	102
11587	94	30
11588	14	6
11588	6	38
11589	14	46
11589	14	6
11590	6	22
11590	78	94
11590	94	30
11591	6	38
11591	76	78
11593	14	6
11593	94	78
11594	78	94
11595	30	22
11595	78	14
11596	84	68
11597	78	110
11597	6	38
11597	94	30
11597	6	38
11598	78	14
11598	78	70
11599	78	14
11600	70	6
11600	46	110
11601	6	70
11601	30	22
11602	78	14
11602	6	38
11602	94	30
11603	86	70
11604	14	46
11604	94	126
11605	6	70
11606	14	46
11606	14	6
11606	78	94
11607	78	70
11607	14	78
11608	76	12
11608	78	70
11608	78	70
11608	70	6
11608	46	110
11609	126	62
11609	14	30
11610	94	30
11610	78	14
11610	70	102
11610	78	14
11610	110	46
11610	30	14
11610	14	46
11610	30	94
11610	14	78
11611	94	78
11611	78	14
11612	94	86
11612	78	14
11612	30	22
11612	94	30
11612	46	110
11613	70	6
11614	22	86
11614	126	62
11615	94	126
11616	6	38
11617	14	46
11618	78	14
11618	78	70
11618	78	14
11620	94	30
11620	78	14
11621	78	14
11621	30	14
11623	30	62
11624	6	38
11624	86	22
11624	78	94
11624	76	12
11625	14	78
11625	94	86
11625	6	38
11625	94	30
11626	76	12
11626	70	6
11627	6	70
11627	78	14
11628	14	30
11628	78	70
11629	78	14
11629	70	6
11629	94	126
11630	46	110
11630	6	38
11630	78	14
11631	14	30
11631	78	14
11631	94	86
11631	14	6
11632	78	94
11632	78	94
11632	94	30
11632	78	94
11632	76	78
11633	94	30
11633	14	46
11633	78	14
11634	30	62
11634	126	62
11635	22	54
11635	86	22
11636	78	94
11637	78	70
11638	78	94
11638	94	30
11638	22	54
11639	86	22
11639	6	38
11639	94	86
11640	14	78
11641	78	14
11641	30	94
11641	6	22
11642	14	46
11642	78	14
11642	6	38
11642	126	62
11643	70	6
11643	126	62
11643	78	14
11644	22	54
11644	78	94
11644	14	46
11644	94	86
11645	14	6
11646	14	6
11647	78	14
11648	6	14
11649	94	30
11649	78	14
11650	78	14
11651	78	94
11652	78	110
11652	78	14
11652	70	6
11652	78	14
11652	14	78
11652	14	6
11653	94	86
11654	78	14
11654	78	110
11654	78	14
11655	6	38
11655	70	102
11655	38	102
11655	94	126
11657	70	6
11657	102	38
11657	94	126
11658	70	6
11658	86	22
11659	6	22
11659	78	110
11659	86	22
11660	94	30
11660	86	70
11661	6	22
11661	102	38
11661	14	30
11662	78	14
11662	78	14
11662	14	6
11663	94	30
11664	46	110
11664	70	86
11665	14	46
11665	78	14
11665	70	6
11665	78	70
11666	78	14
11668	14	30
11669	94	30
11669	102	38
11669	78	14
11669	70	78
11671	126	62
11671	30	62
11672	70	6
11672	78	14
11673	14	78
11673	102	38
11673	70	6
11673	78	14
11674	30	22
11674	94	30
11674	70	6
11675	6	38
11675	78	94
11675	94	86
11678	6	22
11678	14	6
11679	102	38
11680	78	110
11681	78	110
11681	30	22
11682	70	6
11682	86	118
11683	30	62
11684	94	30
11684	102	38
11684	102	38
11684	30	14
11685	94	30
11686	70	102
11686	78	70
11686	6	38
11686	14	46
11687	94	86
11687	14	46
11687	94	86
11688	14	30
11688	78	110
11688	78	14
11689	76	108
11690	14	6
11690	14	78
11690	78	110
11690	86	22
11691	78	110
11691	100	102
11691	94	78
11692	68	4
11693	6	22
11693	78	14
11693	70	86
11695	110	46
11695	76	92
11695	14	46
11696	94	86
11696	78	14
11697	70	86
11697	78	14
11697	94	30
11698	94	86
11698	78	14
11698	30	94
11700	78	110
11700	102	38
11700	78	70
11700	94	30
11700	78	110
11701	6	22
11701	14	30
11702	94	78
11703	14	46
11703	78	70
11703	78	94
11703	126	62
11704	30	62
11704	78	70
11704	6	38
11705	30	22
11705	110	46
11706	6	38
11706	6	14
11708	78	94
11708	102	38
11708	30	62
11709	94	30
11709	14	30
11710	46	110
11710	94	30
11710	30	62
11710	86	118
11710	78	70
11711	102	38
11712	78	14
11712	94	30
11712	126	62
11713	70	6
11713	100	36
11715	78	94
11715	22	54
11716	6	38
11716	78	14
11717	6	38
11717	6	38
11718	78	110
11718	6	22
11719	6	22
11719	70	102
11720	70	6
11720	78	14
11721	86	22
11723	78	14
11723	94	78
11724	110	46
11724	78	70
11725	78	14
11725	14	46
11725	78	14
11726	94	30
11728	78	14
11728	94	30
11728	102	38
11729	78	14
11729	102	38
11730	78	110
11730	94	126
11731	70	6
11731	78	94
11731	78	70
11731	94	30
11732	110	46
11732	14	46
11732	30	22
11733	86	22
11733	78	14
11733	86	22
11734	14	78
11734	110	46
11735	30	94
11735	30	62
11736	78	70
11736	94	30
11737	22	54
11737	94	30
11737	78	14
11737	78	110
11737	94	30
11738	30	22
11738	94	86
11738	14	46
11740	78	110
11741	78	70
11741	78	94
11741	6	22
11741	22	54
11741	70	86
11742	22	54
11743	78	70
11743	70	6
11743	78	14
11744	6	38
11744	94	126
11744	86	22
11744	30	62
11744	94	126
11745	94	126
11745	78	94
11745	78	94
11746	70	6
11746	78	14
11746	94	78
11747	78	14
11747	78	94
11748	94	30
11748	94	86
11748	30	22
11749	94	126
11749	78	14
11751	14	46
11751	94	126
11751	78	110
11751	86	118
11752	6	22
11752	6	38
11752	70	86
11754	94	30
11755	78	94
11755	78	110
11755	78	14
11755	94	86
11755	78	14
11755	14	46
11755	46	110
11756	30	94
11757	78	14
11757	78	14
11757	6	38
11757	94	78
11758	102	38
11758	6	38
11759	94	30
11759	76	78
11761	94	30
11761	118	54
11762	78	14
11762	30	94
11763	30	94
11763	94	30
11763	14	46
11765	110	46
11765	94	30
11767	6	22
11767	94	86
11767	78	14
11767	78	14
11768	78	14
11768	70	102
11769	30	62
11769	14	46
11769	78	14
11769	68	70
11769	14	6
11769	92	28
11769	78	14
11770	6	22
11770	78	70
11770	78	14
11770	14	30
11771	78	94
11772	70	86
11772	6	38
11773	78	70
11773	78	70
11773	78	14
11774	94	86
11774	78	14
11775	78	14
11775	78	14
11776	94	30
11776	78	110
11777	6	38
11778	14	30
11779	86	22
11779	78	14
11780	94	30
11780	78	14
11780	70	86
11781	78	110
11782	78	14
11782	14	30
11782	6	70
11782	14	46
11783	6	38
11783	14	30
11783	6	38
11783	78	14
11783	110	46
11784	6	38
11784	78	14
11785	78	110
11785	78	110
11786	78	110
11787	78	14
11787	78	14
11788	6	38
11788	110	46
11788	78	94
11789	30	94
11789	78	70
11789	14	46
11789	78	110
11790	68	4
11793	76	12
11793	86	22
11795	70	6
11795	76	78
11796	78	110
11796	78	110
11797	94	126
11797	94	30
11798	94	126
11798	110	46
11798	6	22
11798	86	22
11799	70	6
11799	68	4
11799	6	70
11800	70	102
11802	86	22
11803	94	126
11803	30	62
11803	70	6
11804	102	38
11804	102	38
11806	14	46
11807	126	62
11807	126	62
11807	70	6
11807	6	38
11808	78	70
11808	14	30
11808	14	78
11809	70	86
11809	6	22
11810	6	38
11811	78	14
11811	94	30
11811	46	110
11811	14	6
11811	76	92
11811	78	94
11812	30	62
11813	14	6
11814	94	30
11815	126	62
11815	94	30
11815	6	22
11815	30	22
11816	6	70
11816	76	12
11816	78	94
11816	92	28
11818	78	70
11818	94	86
11820	78	70
11820	70	102
11820	78	110
11820	86	22
11820	78	14
11820	78	94
11821	68	100
11821	30	22
11821	78	110
11821	86	22
11821	78	94
11821	70	6
11822	70	6
11822	78	14
11823	110	46
11824	94	30
11824	70	6
11824	14	6
11825	78	110
11825	110	46
11825	22	54
11825	78	14
11825	70	102
11825	94	86
11825	110	46
11826	94	86
11826	86	94
11827	70	6
11827	14	6
11828	78	14
11828	6	70
11830	94	30
11830	70	102
11830	102	38
11830	70	78
11831	94	86
11832	78	14
11832	30	22
11833	70	102
11833	102	38
11834	70	6
11834	70	6
11834	6	38
11835	14	6
11835	6	70
11836	70	102
11838	78	14
11838	78	14
11838	86	118
11838	30	14
11839	78	14
11839	70	6
11840	102	38
11841	14	6
11842	94	30
11842	78	14
11843	6	38
11843	102	38
11843	6	22
11844	14	78
11844	78	14
11844	6	70
11844	30	14
11844	30	62
11844	118	54
11845	14	30
11846	78	94
11846	70	6
11846	94	30
11847	78	94
11847	14	78
11848	78	14
11849	22	54
11850	78	14
11850	30	14
11851	78	94
11851	94	86
11851	94	30
11853	94	30
11853	78	70
11853	14	78
11854	94	86
11854	14	78
11854	92	28
11855	86	22
11855	14	46
11855	6	38
11856	70	6
11856	78	14
11856	94	30
11859	78	14
11859	78	70
11860	14	30
11860	6	22
11861	78	14
11861	76	78
11862	78	14
11862	6	38
11863	78	110
11868	94	30
11869	78	14
11869	94	30
11869	68	84
11869	78	14
11869	78	110
11869	6	38
11870	78	14
11870	86	22
11870	78	14
11870	84	20
11870	14	6
11870	30	22
11871	20	52
11871	6	38
11871	30	62
11872	70	102
11872	78	14
11872	94	30
11873	78	14
11874	78	70
11874	126	62
11875	14	46
11876	78	14
11876	94	30
11876	14	46
11876	6	38
11877	14	46
11877	78	14
11878	6	22
11878	78	94
11878	6	22
11878	94	30
11879	78	14
11879	30	94
11879	78	14
11879	6	22
11880	70	6
11880	70	6
11880	14	6
